98774	1077194
2623600	2604497
15624	89003
182580	9280
2456854	2517183
2456854	2517184
15624	89001
192535	446519
873295	872722
439061	227274
81916	135187
209471	2287772
1111829	1111827
330180	80877
160239	7155
137826	236455
9772	188704
135715	237267
132828	102870
90494	134243
82220	135135
236203	139188
819267	1533172
185961	1082604
80952	3573360
1069437	1069448
427456	232778
3190	4795
651778	174986
10266	233584
991911	825745
216165	11705
178692	9041
602765	215181
149544	128221
1155967	90226
91085	134164
218819	1569146
4720152	4720443
129181	137396
1184403	1169230
142905	128832
202999	136221
217356	138644
4841	3239
140030	155772
191502	539176
115773	14453
137549	2047186
98605	133557
134188	90956
3340	4935
154152	127667
120099	185065
127618	154386
193599	139414
157393	6601
176451	8885
139564	95866
129802	122050
12043	213109
102452	132896
122978	129672
133549	98747
3526308	3484383
122251	237109
132121	106759
6218	155291
133283	100358
12403	204846
154637	127574
460308	407569
136811	203161
528611	528609
174218	8682
1076230	95861
4320460	1683209
3258039	341320
211374	136213
3080540	993313
159675	7072
2940779	2934286
991678	130362
1336210	140646
1138289	1138263
5212	3686
460764	467296
628599	2045057
164259	7860
533888	155778
91619	338016
86067	181408
109771	772580
113044	130997
150320	1144678
181542	235348
217069	15211
15756	85237
230788	10508
132202	106294
94157	133792
226898	10910
76639	79005
938125	589426
563525	1580674
3576172	156440
4601988	4601987
15485	101775
140160	129064
117160	130303
130776	114368
158701	6872
196627	1970014
2465641	13641
177847	8982
235061	15306
2179219	1471903
149731	1042536
100803	133205
158636	6855
87808	134559
141719	390179
770766	770767
1039959	3804
111884	131189
132652	103880
168021	8090
3934073	4444754
86550	1152605
180267	85081
237196	167228
343168	122052
449035	81865
2495026	2494090
12118	210809
1130477	1130483
171591	378280
181163	201851
875886	523047
98659	15524
129936	95611
235939	139648
15368	113069
477436	826215
11832	215205
118627	130135
156984	6524
178491	181120
170811	1590108
99145	713347
133374	99832
8235	169462
196477	13310
152981	127876
133376	99828
1174434	1174428
3657429	3635316
602041	994751
654626	217020
134034	92165
193617	237137
13522	194800
138643	202917
2991749	2990892
15395	109736
138439	1073851
201323	12818
3353	4947
9030	178441
236691	1170734
15654	87313
116752	130349
1008528	621302
158430	237206
1042569	212449
3562450	2029171
3689578	3691874
118458	139067
1068941	1068928
864352	864346
1281267	381226
103087	132785
143766	180676
9727	188367
192135	13821
236916	13144
133225	100675
138210	3162960
127432	181267
140085	180087
13894	191463
131638	109627
478808	828730
4839619	2723492
114721	130714
453285	607717
133337	99987
134963	3589612
153202	538574
390742	74419
1315013	3083459
84882	685714
536351	114357
133834	93953
215868	11739
188752	1200693
79263	135491
183584	2185508
233244	10294
132733	103430
113932	130857
143611	128771
651732	146368
3502976	3502345
133197	100880
196912	13261
1167794	4320247
1034980	896868
99903	133359
11128	225010
136220	110426
976808	147145
128469	146886
2059925	2130961
11532	217643
2825437	108389
2991978	2983008
148129	358401
6815	158388
188700	138716
111482	131279
129576	124059
155753	14764
461254	224435
872808	872727
1170696	907179
81496	135252
102233	132860
203537	12528
1229278	993921
10957	226490
181500	177576
134983	83673
12151	209756
186234	883986
139308	144837
126677	195238
533349	142957
138913	126565
224881	11144
95966	133595
128856	142659
173950	139928
188469	391226
3665433	174623
6376	156230
13605	194219
1069121	1069139
230065	752037
8133	168440
432845	432846
1125523	1113446
4056925	3169407
190487	845844
187650	9659
3163	4771
119854	234099
145062	330883
2099263	2099265
3557591	3558523
209690	15169
1147532	145078
3075085	3073638
128395	147759
127011	458046
80980	181563
15571	92862
120566	129959
205520	12327
9767	188701
132537	104490
134526	2520536
131331	111132
3386441	3386677
2124314	163375
116078	130435
12934	199878
161116	7319
1045050	193596
130751	114525
130751	114526
2138703	1181462
127872	153006
103187	132771
162515	530807
190360	181208
6629	157539
136386	165051
105272	132419
140182	190999
158161	6753
6947	159076
166195	1533538
2309360	2349326
104108	132609
1483697	1484325
171223	1099145
1337477	128297
160852	537906
8372	171006
133115	101302
228329	15262
1642676	779030
15265	228587
8834	175626
228209	10756
138634	176547
3658933	2033145
93677	133872
174076	8672
158465	3765983
9625	187268
127965	152589
158465	3765984
207884	136491
13056	198483
994751	602041
653896	194921
1062880	1388969
139062	131476
182929	9302
201958	12739
90731	134219
1339128	232439
167507	8041
1225606	197239
196718	13289
12647	202624
131326	111164
136687	181095
134882	84547
4710	155138
10720	228527
132016	107406
132379	105480
7589	162463
125034	129483
178163	9004
10468	231222
181545	100596
330856	185141
13340	196197
140024	218445
14370	95054
14370	95051
7594	162493
180681	143761
794530	962559
1151703	1151449
219389	779290
3905	5282
2343649	2343650
9530	186273
188957	9804
120303	181711
133248	100582
215733	1001254
3516472	3516338
153530	139655
220852	180809
205470	12334
1214614	1214615
205242	12358
1183627	1183625
135032	1174310
192768	13735
180849	206829
341822	1314435
135140	82185
7272	160841
131089	112431
883976	994117
1176959	15105
2319099	2319101
2517231	2515530
106455	136525
129129	138010
509819	3480285
1236523	142459
215819	15198
674398	143032
1233771	390428
1446401	193996
13524	194786
230385	10541
83818	15698
956354	1487277
8947	177226
330819	220331
236636	74066
13960	2113035
234290	181859
107650	181670
509819	3480287
128537	145922
339739	1173241
117536	130263
181286	142709
80702	533472
1213526	1213527
8209	169029
3399524	3400483
2333803	2333801
104499	132532
158284	14325
8445	3083319
131349	111055
4747388	4210466
236999	468078
488694	236823
106372	132186
220652	11403
1998959	1998962
142701	128850
1037587	3093
194120	13624
164796	7952
215550	11789
128113	150745
136594	113803
5344	4324
98903	133531
329750	218744
109693	131620
139551	1152077
3398641	3398649
112773	131038
5092	531734
148995	682896
139966	95620
228057	10771
163101	7684
3442724	3481162
106242	481115
132051	107196
1497412	1619636
143838	128752
135916	84007
432500	692810
1776776	176025
133396	99755
872736	124172
228022	539438
108943	131757
146473	128494
823155	220100
94592	133745
3098	4708
2667410	3401486
151441	1106395
4694192	3882658
14250	172025
8175	168710
151441	1106393
3718508	3741401
156197	3165814
172906	8555
128802	143332
104069	132619
189678	9897
130234	117803
88970	134434
236266	139482
1817889	3507358
3476	1147470
129204	137087
3865179	3859930
1958268	1959661
3319	4913
130264	117520
93302	15563
521593	148957
131964	107743
2499636	2499635
180940	169147
180940	169148
545049	4710
1576772	1582349
218173	139757
540183	539950
10152	234630
135191	81884
78381	135571
90428	134248
9243	182330
136035	199026
207589	181129
206873	12238
761130	1116820
215272	11820
153595	127765
168784	8189
216904	139809
135517	78973
15366	113422
202888	12609
79930	135426
3753118	148970
181351	214237
230108	14096
236201	139211
3284669	3263324
7620	162648
144604	128673
157914	459679
74120	236649
99792	133387
181548	193913
15193	215393
131268	111534
139800	162927
499166	3553284
2429718	135679
5304	3928
93744	14251
10394	232063
133329	100069
493045	478793
135349	80597
136489	207251
156015	14768
128924	141845
127995	152393
226586	1147911
1117999	1117994
746265	159886
102596	132875
234234	181823
6878	158735
79086	135506
93389	133909
132647	103895
82573	135104
115075	130639
13640	194026
1291665	1291652
905612	3468893
175899	8853
833279	833280
358297	883800
1583223	1583222
3454115	3468285
888908	194795
135122	82348
13628	194083
12197	208210
12507	203699
131668	109496
157033	6539
9482	184862
131826	108466
7006	159378
96090	139607
184255	9409
8829	175613
135193	81866
225655	11054
188413	888778
188873	9789
6633	3221181
8742	400933
113828	136569
1706782	1706783
119814	236099
1021041	1021042
13405	195741
207910	181040
146640	128489
1194262	152143
105548	132366
99141	133495
138909	168474
108860	131779
133278	100360
362338	76602
133278	100369
356185	13959
162082	7526
180666	122876
1399306	4591663
11697	216229
3491497	3503383
8913	176725
128949	141443
156044	6343
138608	114805
4869393	3126024
461542	236488
135120	82356
184235	9406
205433	12338
143274	128809
1106177	188152
7854	164231
180787	237290
233111	416853
9440	184562
225293	430847
3763	5234
1509919	1509920
134135	91292
137639	180590
164575	453200
13857	191844
229267	10659
129059	140223
1100957	1101066
9414	184310
339577	993573
94190	133786
11499	218881
175012	136069
159022	3766028
163026	14893
8275	169845
138948	148246
139637	211951
1673305	1673303
7313	161075
1034886	1001475
131245	111624
133895	93525
1673305	1673304
4575269	3017165
133824	94002
139033	185748
223317	11276
3552083	2232116
157026	6532
10122	234915
93119	133939
11082	225467
181863	126740
3534870	3534871
11794	3691215
1548063	1547975
9862	189295
181575	126847
190906	2124456
426667	185973
79532	138863
1147778	1147784
335725	347138
2047072	98638
180393	236932
133998	92581
225797	1046160
547853	482196
74821	1041849
175037	8743
13917	191173
10904	226909
226526	10952
3683	1642185
235991	15312
593693	593702
95072	133684
14171	198956
525283	1200884
12890	200629
113574	130921
391941	332574
7907	164547
216830	11625
13073	1209361
94029	133819
3268	4869
164835	406852
338038	77917
430789	380820
13894	191418
122365	632276
136375	99907
15574	92467
1125364	1125217
549343	178009
391794	214444
114865	130684
977371	494250
237276	126660
6952	159119
2806454	2800702
3480094	3519147
123853	129018
151151	3655770
3912	5289
13810	192229
533472	80702
180954	168150
10541	230385
135507	79076
162231	7554
1704762	200123
92828	14554
6789	158296
205157	12365
400042	412342
96816	659674
222605	15228
10309	233079
3666936	2874638
9908	189742
237179	135790
208759	4959147
4262179	105341
12677	202400
136654	96442
7979	165854
4207683	4203401
1356043	90529
3638523	150153
224093	11244
1076237	109392
75042	339365
148657	128308
130346	116828
689259	688909
1076168	142108
3776	5240
111599	136246
127779	95272
189262	4060862
3513007	3516274
106730	132127
107973	418371
7457	161792
159432	400511
199023	15116
189295	9862
823134	220097
1185689	90586
1114392	1114388
453285	607731
202243	1133804
162075	7520
130643	115063
105634	14701
119240	130052
1174411	1176886
126487	539064
181821	234231
2301119	2301098
132786	103086
431241	222145
3288	4889
206507	15162
9435	184482
161686	7435
666063	1022293
158838	879995
11022	225980
131849	108373
235078	181073
550991	207470
110323	131502
212740	351285
422368	116602
14173	198334
7717	163350
101806	133016
130077	119021
78659	135546
138934	211582
1157222	1156095
9238	182318
78780	766406
11192	224557
914459	1003792
137623	129160
138835	90191
185386	9512
98944	136068
1057057	2280899
195424	332379
237403	140110
1037886	1037889
1629920	1629941
3662454	3677329
7376	161392
236654	3600
130906	113669
130711	114733
3045074	150941
154516	127590
13694	193169
129831	121885
164582	7912
174816	4134
921346	98612
430493	181951
672928	199670
136082	142587
887664	1035003
448675	467658
106692	138903
366778	374026
152646	127950
1336110	94864
1067340	1065999
12772	227062
186830	1312089
1799877	2226649
572336	179740
136518	154009
189094	9825
1361185	1364458
14262	169076
129311	126872
134500	88357
106144	132234
111777	131218
413056	184609
12570	203172
521110	1338287
1234630	1107191
3643426	100347
224121	374083
114118	14460
109330	131695
134133	91317
159581	503086
186210	9520
83304	135011
1988031	1987175
1068869	148389
330561	76895
89455	427447
3900201	205864
5194593	5230584
128073	151211
1125462	1125457
1666069	1666986
214321	11927
215094	11839
824172	1022301
99529	133430
209838	12147
128508	146305
1510465	152949
94076	133807
414716	412920
1202375	745822
9819	189057
101356	119864
79591	135459
7813	163965
10750	228263
234837	136113
331218	169842
181940	100348
10504	230806
131783	108815
181325	192742
139602	174551
15512	99753
1356788	1356808
223189	1127985
429297	1544458
10289	233296
7572	82034
102614	132874
83910	801120
3593603	3593659
133085	101475
147360	551978
7572	82035
168081	135861
7239	160715
181236	231099
132339	105652
2328282	2284999
885035	119100
178073	4321542
3623815	3621837
822403	88799
127939	152717
137848	659133
1083369	1084108
2301098	2301119
100020	353469
99896	132073
172878	8549
135920	237573
188433	338042
201303	949849
202940	1558427
4418352	2871658
3324	237288
236407	9936
939313	939310
159290	6996
13105	1014793
3594330	4717978
355082	196839
77222	135680
217235	440752
187378	9639
216232	11695
1446844	3947790
7785	163776
203582	3662051
224023	11247
182088	123591
1060486	1049840
3557602	911747
196075	13358
565858	477540
91027	134175
206767	533458
157610	6651
127421	224575
767482	74684
14755	155122
135041	83090
7276	160867
12968	199419
493917	126490
209353	391910
9943	236329
14225	82659
160497	796682
220200	3468523
139554	182549
219394	792155
1264216	1264217
1264216	1264218
89454	389630
180753	225451
4599519	4599521
1984886	1978777
87868	679093
5158261	5158265
133062	101573
158610	6847
8600	173483
100465	1010766
3430480	576686
114761	130707
3663888	177052
107762	139140
14738	154083
3377	4968
993921	542959
2289174	2517132
1408728	2162994
181121	226984
391948	391947
89791	134327
190439	15039
12328	205514
139432	77212
10680	229066
181059	160740
374025	104466
1130356	1130358
7724	1179930
13650	193956
113831	136570
99964	133343
120052	141259
3559129	3559126
235709	136218
4313715	4307462
182315	9236
9938	236402
498701	1251849
92321	2047195
8991	178038
1055261	416941
129763	122353
130969	113287
915410	915411
915410	915412
1031694	88228
2040871	1998737
9335	183265
12229	207111
962564	76286
124120	331656
168112	8107
131082	112462
182148	196085
125011	129487
88669	134465
224234	11233
429524	1160415
217191	4260196
129806	122021
156149	6365
1633353	1633355
525714	537351
2098044	2809704
155775	824811
226076	11008
1144762	1736441
134547	87898
82833	135080
139703	129078
192293	138811
102412	132903
131719	109196
123192	1180338
1673381	1673380
2746962	934376
14272	164302
131401	110806
153227	14726
6581	157321
227868	139582
4290	5331
139054	160728
143907	181074
84642	134863
2979559	108871
216213	11700
120485	129975
1198949	87272
181088	203201
220231	1042573
9375	183876
148295	128342
9130	179673
3122652	3983981
160567	940337
3122652	3983982
6871	158702
128599	145385
94685	133731
15390	110399
236996	1075902
115461	130545
3045064	81187
1115	136883
111303	131299
185648	180251
554772	4032
1700177	1537994
105651	132340
14448	117819
163536	181315
222936	182026
4508927	2173781
441701	1158411
905743	1213526
451430	1128741
225148	11120
144274	237113
193897	13653
132316	105735
128441	147315
179801	140048
6713	157945
224395	11214
197585	13158
146658	128485
90772	139240
136176	4052
139949	129068
180804	88807
105434	132386
126706	129330
11909	214475
134201	90881
1038659	1192221
343187	98398
88034	331615
105876	337389
156811	6486
10322	232934
1227360	964669
209703	1002977
2508379	215978
221543	11367
181190	171634
331176	122576
8940	177012
93031	133947
128343	148293
130024	119627
1039250	97589
88763	21114
160235	14841
202731	12623
162794	7646
489431	536092
4762	3153
3643423	152864
3643443	155372
347548	347547
229635	555789
134551	87856
3583351	4105406
236941	198734
772413	163904
11574	217237
5257655	5257649
13579	194350
225830	11037
143908	128746
1251855	134089
8642	173839
13520	194807
236802	1055805
5255284	3270739
133608	95822
3718388	3746345
155047	127501
1102669	1886974
133029	101753
4444732	4002000
10359	232426
146660	3613948
4704	1037587
175414	8798
154843	352341
85523	332210
897055	6131
3585273	3583606
758569	1642169
994675	333453
131419	110717
136139	119451
3500115	3516312
163571	136219
139135	115774
391742	391741
116336	130394
132083	107003
111582	15380
224774	138676
338031	338029
232521	482202
127697	97827
235700	10029
2233269	2355870
11882	214708
12256	206555
135435	79796
127446	144461
3370	4961
1828896	2584371
224134	139811
1661819	1676003
1006917	457217
74377	1206617
1008474	7573
75139	3109
2149525	1301426
162108	7530
128872	142361
139473	1170796
85753	180960
186328	9535
696317	75178
142631	181999
1234004	3549611
213112	12042
15179	214157
89897	1021028
1170309	1170308
89897	1021029
13452	195385
128737	143976
91383	134126
406149	183004
134355	1171979
1492747	83520
3444	5032
4925	3330
147004	14680
197804	13128
15560	93336
3395379	3399476
211583	2656631
114084	130829
367808	135726
834763	834764
834763	834765
1571213	1577291
124419	129550
500960	332207
1019790	1019816
465508	231347
479095	183807
1147054	204926
128195	149855
1087654	943287
214862	11862
134570	87748
7694	163135
129329	126707
167877	8078
130392	116369
145433	128591
117018	130324
189766	14054
189723	9906
3030006	3169551
157135	6553
403922	171362
2269784	1170347
181833	234253
92662	136049
3023059	3847124
5249118	889704
373156	1614407
9551	186543
160614	816193
11152	224795
6790	158313
893848	892985
3524292	3518935
3400967	3400900
162747	14283
177366	844104
180254	222593
1039385	2186624
198392	338199
114948	130666
632164	628984
110277	131512
131371	110937
422732	13924
178584	9035
418385	418482
93773	133863
163122	7687
129334	126671
129965	120530
181084	992085
372304	1678628
15375	112094
119932	111520
130962	113335
15198	215819
485229	91112
129495	124914
226861	10919
170591	181106
5097376	895071
137112	180934
131505	110310
755818	89910
132442	105124
10629	229505
84171	1408847
161133	7331
116631	130361
2911170	3367060
114053	1317081
222846	11305
1309595	335704
89107	134420
692810	432500
217066	4253362
3421732	3421292
5996	5998
355183	355182
99947	181097
1700844	1700858
678983	677964
143901	128747
187989	9689
962026	961434
225831	15246
201978	12734
4142232	4170789
344762	497359
3503433	3491502
131424	110689
101210	237202
4747523	223090
127827	153226
135260	81415
231977	534862
179616	9123
368263	94022
85918	333918
134915	84407
225615	11058
459800	103693
339350	737553
104671	132506
1486275	1511190
3505	5088
8041	167507
101415	133099
183574	126650
13372	196021
658157	1733100
3393842	3388468
158673	520060
1107295	1097166
3573465	83639
105316	132410
199878	12934
129176	137465
11527	217758
181406	123828
3926	5302
155273	236950
201225	15125
10107	235039
130362	116625
128273	149029
127784	153671
131882	108159
7044	159525
136388	169985
15420	108029
1176963	914500
1511092	1509076
181116	167354
1003927	457145
9925	236625
225383	15239
1987093	1987092
216804	15207
1484636	1926392
503737	503736
482518	4180
168870	8191
234673	181598
202905	12605
134240	90509
116652	15331
135285	81184
1700182	10451
4320344	187256
668339	236039
663589	111987
353450	87151
105311	132411
153479	127783
13182	197375
172717	337399
3288216	3261333
100525	1203911
9887	189525
237511	1052658
128031	152189
193997	13645
15239	225383
133647	95402
154326	127629
217784	11524
220404	11422
8985	177824
106793	337989
130399	116306
142770	181740
551975	147361
557242	110628
81096	330343
942279	233563
139736	79499
204605	12425
197355	13190
145206	181619
3850816	3850902
74147	1240865
331837	138004
579397	579398
172625	1058316
220926	181248
3488284	1332456
192578	136210
84177	134938
184788	9471
228753	10706
127784	153462
8540	172785
199063	2110391
181434	228625
395394	176014
154718	632276
108076	131899
129444	125507
130315	117091
170060	8300
181933	172408
152091	330286
14594	122045
129404	125812
140827	127613
4272218	1606442
8811	175548
1867019	1867022
2099021	2110094
223704	11261
992825	946626
1170308	1170310
1233954	1222214
15415	108168
225730	236257
1080388	972031
424489	75769
1629458	1629437
135876	140828
337923	219924
3798966	3789212
128975	140971
215286	11817
341320	4769900
994954	131490
118456	139070
1170308	1170309
221767	15223
128975	140972
2001609	339731
229227	745990
108559	131810
102228	15478
108364	539418
108425	131836
152502	127979
967962	163237
115333	130573
157129	139028
177012	8940
179486	14988
132752	330253
1693626	1693635
135879	216120
103807	132663
6458	190970
89151	619661
375929	1023529
135870	163451
358397	149414
868186	870161
143282	530862
221806	127433
141450	128948
125275	999954
131208	111811
88349	1057418
129510	80734
155490	6253
138678	224772
111094	1593543
878538	878528
163857	337376
8947	128037
14227	179688
111094	1593544
133858	93819
135450	79646
984649	93535
3386209	3386207
819941	1202447
880326	1003746
133905	93435
158304	6787
80188	236954
1194817	83025
3047139	163999
122734	129692
236841	134629
347225	347226
1326627	1325313
12088	211877
220459	139366
8028	167308
127682	105950
129088	138545
206581	15163
119920	111527
117836	1011269
15433	106977
1125504	1123636
3179650	3208046
182549	139554
165327	1099142
1445113	223493
225068	181260
7775	163714
9477	184833
140039	188466
230027	10580
115166	130607
180641	144443
835009	144406
158901	6913
234232	181822
1073417	237005
333286	9876
132861	102689
827647	190078
415687	183456
7127	160026
156663	14778
3593723	3593123
1331908	92410
214053	138809
1196219	1196222
135305	80968
933491	933515
101515	653950
176754	330287
210574	12120
105795	132300
172638	457246
106748	132124
7945	164743
1607825	1608101
14296	161711
111391	131290
131135	112133
96443	136629
920798	1336179
8277	169832
470085	415956
131545	110047
7459	161779
146230	120038
8083	167934
138613	114799
210071	119859
397131	152412
195090	3472561
207663	390187
184211	9401
2441780	3560590
2232116	3552083
994919	973738
15245	225824
133410	99659
15285	231353
130117	118759
103677	132694
134364	89494
99941	133348
111823	131205
7366	161365
14983	178594
1336135	88845
6013	6012
8996	178073
4260748	1845859
7759	163578
95822	133608
153853	127723
79639	135453
183485	1082667
162843	180637
1189424	889775
1268996	1339172
158175	6758
228883	10689
1034647	207377
2325060	2659445
154154	14740
805721	1041811
3497	5081
139853	202960
5327	4284
110653	131430
7495	161954
7311	161082
221443	11373
235097	1545002
99130	984650
172217	139957
14284	162535
4883597	2070859
157312	6584
2186586	2182818
184639	2508380
1106461	88232
106966	823257
150466	2122269
226886	14124
809540	913477
106966	823259
533511	230071
3573446	83624
198337	15111
81737	330185
866787	457536
2794171	2794159
92858	133972
770283	960835
409926	1602166
162601	7610
585324	991897
190471	13977
155951	6331
2810034	2810023
130359	116639
14744	154585
111903	335963
560634	1107622
3254	4855
195483	892355
10781	227973
3211145	3169738
1078723	210143
1169397	1650328
153156	127844
135851	127306
94324	133769
653905	158269
3524623	228518
161017	7292
134017	92238
181179	104930
477073	1009963
2110140	2110291
3128227	3873038
152229	1329602
4262163	143027
181296	172273
980990	228002
232678	987176
10194	234324
136370	164480
89607	181089
135068	82921
206010	12273
127591	154509
169845	8275
10110	235027
4769	3161
457278	79949
459876	212375
163446	14898
176899	333580
4783	3176
1324124	213575
107775	131955
13339	196213
103850	132657
157416	6607
204995	12390
142279	1168310
226685	119757
187113	9613
215913	11735
129481	125083
758933	209114
7801	163901
95867	139563
128784	143536
132425	105212
131766	108910
13603	194238
204039	181469
474816	1216913
1200729	1039656
7643	162749
144406	835008
3059415	5372517
144406	835009
329753	95121
139370	159248
968040	2479326
1022308	971873
3451847	3451893
144306	128698
912091	106636
453296	1513269
2243172	121517
3003382	14393
212902	127443
1751754	1588517
6688	236601
127504	155029
167558	8049
518536	536067
132402	105361
3577583	122444
87242	134610
222300	11329
6309	155861
1022304	437298
136214	177087
1656306	433462
1206622	74499
991659	466490
152189	2818671
453280	866799
134172	91045
1776662	108862
3071319	3163195
160398	431310
13296	196670
2991901	2985875
475840	1336043
10788	227938
181248	220926
1368045	237332
335305	236878
1244968	1248695
189037	9816
779030	1642676
76766	769309
232855	108615
173471	8596
3565465	4767646
191643	136453
3562	5142
432284	170252
102161	373609
182864	9300
105578	132361
10962	226450
3559482	3559706
331055	122440
10704	228766
109936	131562
217408	11557
4892	3291
5219	3702
132731	103451
189721	136286
133404	99689
159522	7046
2271311	1704617
1703624	1703623
134216	90755
119798	226754
125684	3660378
997205	1349897
181192	219131
997205	1349895
173943	8659
1102454	1189087
564167	564154
6906	158897
135598	78100
2393677	3496815
6622	157486
139631	197706
159852	7101
2469388	390012
7536	162139
595199	120785
2975634	2975633
133632	95609
7404	161535
188849	119939
180427	203744
152334	180801
199289	389668
135002	83368
223164	941054
6467	156727
128038	152150
1034941	486826
180612	218441
109599	131644
3653930	3655431
564167	564166
15182	214488
163180	7698
886094	886095
140241	129057
1330424	2465641
442628	337045
6855	158636
93371	133913
133807	94076
864985	993905
90110	138627
946249	868576
128028	152209
130104	118862
1773921	1773996
7130	160052
181231	99620
15439	105784
3552892	4875115
4170436	4166745
89461	134371
1023479	461517
119985	169017
129776	122268
14906	164234
1005536	1053334
1005536	1053335
199662	12951
181408	86067
130886	113742
179694	9133
2278923	1803701
148302	1194836
1124733	1125500
3391814	2214210
1085878	82605
5255564	5255566
7684	163101
8366	170897
127105	126568
83550	330248
1244764	1245003
130157	118479
3573320	79015
121889	181612
201873	12750
15251	226207
135086	82796
162277	14874
206117	181350
3577588	122696
3346892	3346905
5192	3645
2946899	4724217
100165	430937
11346	221924
844283	844275
1193941	1193939
173522	8605
234578	10158
1245637	1245095
133730	94686
844283	844274
224358	11218
5005	3416
136564	113811
136281	183497
78854	330340
135017	83241
3983977	3137746
93111	14549
136307	127167
109118	131730
127755	237358
10411	231870
196448	390142
139658	234566
121629	129861
1216913	474816
173129	1194837
81020	135300
3419	5008
112539	1013067
7263	237460
143666	128767
230242	10554
4946	3352
93328	133930
128747	143901
218741	11503
84765	134837
87004	331817
87035	134634
2264071	2264072
862202	1296647
220226	11434
942054	942053
1156095	1157222
1184174	4323393
1324017	1234054
5121	3539
11642	216667
181516	164435
131201	111830
537495	537414
99143	133493
106098	132242
14838	159738
224862	11145
2847477	588204
3491573	489499
130472	115858
133467	99317
100378	133276
3075088	3073601
154296	127634
1619863	4253331
6599	157388
152913	139273
2419786	4869924
10154	234605
115294	130580
128054	152005
230802	10506
975267	206742
2419786	4869923
128157	150198
1037886	1037887
1037886	1037888
7660	162933
13659	193801
103278	132753
2124212	235556
4002000	4444732
14508	104064
199221	12986
132186	106372
92861	133970
3631266	4216
15288	231783
111056	890773
115126	130617
5317152	2242958
11415	220482
232986	3476
136532	75225
111437	131286
14152	205101
7234	160684
872729	872804
169424	8238
1189373	889673
118660	130130
430127	80043
1507516	1312667
134865	84631
179506	4868978
339378	122806
158772	6888
193927	13652
93600	181085
101836	507235
207470	550991
118033	537258
214631	1194420
104704	15454
179506	4868984
175995	8864
224795	11152
213776	11985
179506	4868981
11280	223219
390556	202452
14704	152198
179506	4868986
12489	203929
139886	219261
134930	84300
955423	678538
343212	82478
3607	5176
154028	127685
136277	236969
135400	80177
182818	924109
797150	797147
7549	162213
7720	163385
88854	541795
131092	112389
168720	8174
1098750	3491573
112352	131100
140417	129032
93331	133917
7396	535251
1243788	4144701
995034	549297
1244334	1244329
129296	127030
131052	112693
14696	150446
77267	15739
412848	412847
3080557	1932794
938187	881003
845378	845381
3080557	1932792
1709149	2310116
120269	871966
127310	437643
130047	119264
132621	104065
1203030	1203015
135035	83117
134584	87633
2120998	1573670
3609836	140759
5109	3527
331163	122563
362325	228503
780171	232812
11373	221443
91118	1182004
132209	106262
9762	188658
2084256	100037
536277	533790
105353	132405
214254	11938
188561	679849
197059	13235
13410	195688
933263	933261
13225	197140
161446	7386
1935853	1935840
1571119	1577390
3658479	3658150
1544458	429297
1771748	1771700
81837	135198
93991	339350
191875	13852
576426	1042590
1232286	429394
101932	132997
137190	799546
506677	125739
1350072	1350070
3163184	3078179
9822	189074
76172	1006044
1172718	1067016
11587	217111
2978507	2978505
138978	112489
176911	1550881
446543	84811
114774	130703
193310	13678
14184	175048
126671	129334
1805656	1805655
197915	13113
3878879	3471744
144662	128663
194871	431182
1236511	82997
202657	12641
338040	90985
129064	140160
133945	93050
10887	227118
11772	215660
92848	133973
128080	151177
180853	163790
162754	400271
791305	166885
890184	890056
237213	141661
867795	890321
119267	181200
78692	135536
139795	84911
132946	102178
116666	130357
183604	967972
112826	131029
330239	152079
1043466	354545
131962	107747
14031	570317
144617	130449
235038	10108
126650	183574
232742	8966
541742	544052
196105	13356
128083	151158
10024	235720
174931	14968
4869034	183266
330269	191216
3407709	3395421
1160483	492277
390083	414448
3748885	3753333
132342	105645
14308	159619
1037864	122825
191503	13886
4260266	2780857
134696	86458
192750	334524
153957	127698
12803	201397
236616	180688
103437	1970019
133393	99767
1006951	358592
115686	130506
235716	10048
431182	194871
466741	532320
663854	665598
9005	137748
9535	186328
138734	6046
583308	1184304
991926	457627
222316	11327
2941483	2941485
2309936	2309932
129753	122405
4393612	152212
999928	86971
224601	11184
1723894	435947
428462	913525
1576206	1577272
8591	173408
108862	1776662
131892	108100
153636	181587
152525	127975
129299	127009
13764	192542
2270004	2270002
164065	14273
8010	167017
229968	181566
78175	1675360
1191344	200339
12603	202920
1987076	1987077
3080997	2393548
189884	330845
125481	412321
1987076	1987074
119955	147599
131613	109722
1084155	1071691
1335823	233413
1987076	1987072
131146	1152264
82253	15705
179766	9146
100033	353476
7143	160072
181823	234234
188289	9718
235716	10026
12887	200644
3748885	3753342
3293348	3293344
132973	74132
135490	79269
416899	172556
13807	192240
81621	135234
83795	134970
130601	115185
155271	384879
198721	236678
484674	4652600
1533802	223775
84124	134941
86296	1059903
341320	4769896
128852	142682
110358	131494
107720	131968
1470922	2263723
3569	5148
83691	134980
389611	101956
341320	4769897
390090	390088
137953	129136
2081901	100009
95625	133630
158052	6734
124409	129554
139513	178637
89921	120020
137011	3902096
1846144	2140533
982157	982156
220211	11436
684522	190486
2684823	444804
134483	88526
105922	132278
158457	14812
234274	181848
12563	203276
88054	832478
209441	967991
978677	978676
642471	946940
229756	10609
1147633	1147629
3100	155135
163401	823411
139275	75132
332035	171671
